Term;Overlap;P.value;Adjusted.P.value;Gene_count;Gene_ratio;Genes
TOXOPLASMOSIS;14/109;0,00248932452274386;0,0179586983426522;14;0,128440366972477;HLA-DRB5;LAMC3;HLA-DMA;HLA-DMB;ALOX5;HLA-DRA;HLA-DOA;HLA-DQA2;TLR4;LDLR;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DPA1
HYPERTROPHIC CARDIOMYOPATHY;13/98;0,00262458042026136;0,0184941364497487;13;0,13265306122449;EDN1;ACE;ITGA1;CACNA2D2;SGCE;IL6;DES;SGCA;ITGA8;SGCG;CACNG4;SNTB1;ITGA9
TYROSINE METABOLISM;7/36;0,0029859715640903;0,0201528498643568;7;0,194444444444444;AOC3;MAOB;MAOA;GOLT1A;ADH1B;ALDH3B1;AOX1
ECM-RECEPTOR INTERACTION;12/88;0,00299299750460745;0,0201528498643568;12;0,136363636363636;TNXB;VWF;LAMC3;TNNC1;COL4A4;ITGA1;COL4A3;ITGA8;COL6A6;CD36;NPNT;ITGA9
FOCAL ADHESION;21/199;0,00306138479422939;0,0201652085359023;21;0,105527638190955;TNXB;VWF;CAV2;LAMC3;TNNC1;CAV1;FLT4;RASGRF1;ITGA1;EMP2;VEGFD;RNASE1;CCND3;COL4A4;COL4A3;KDR;ITGA8;PIP5K1B;COL6A6;MYL9;ITGA9
PATHWAYS IN CANCER;44/525;0,003389239009448;0,0218497748906967;44;0,0838095238095238;SPI1;CSF3R;EPAS1;LAMC3;NOTCH4;FLT4;HHIP;ADCY4;PTGS2;RASGRP2;AREG;ETS1;RASGRP4;DLL4;CCND3;EDNRB;RASSF3;LDLR;RXRG;IL6R;EDN1;GADD45B;DAPK1;FZD4;DAPK2;ZBTB16;VEGFD;FOS;RNASE1;GNG11;TGFBR2;BMP2;IL6;CXCL12;GSTA2;COL4A4;IL3RA;COL4A3;AGTR1;PPARG;IL6ST;IL7R;FGFR4;F2RL3
HERPES SIMPLEX VIRUS 1 INFECTION;19/181;0,00497652539886252;0,0314143165803196;19;0,104972375690608;CD74;HLA-DRB5;PILRA;CFP;HLA-E;C3;SOCS3;C5;IL6;HLA-DMA;HLA-DMB;HLA-DRA;CCL2;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DPA1
TNF SIGNALING PATHWAY;14/118;0,00515058719627949;0,0318495493974017;14;0,11864406779661;EDN1;CSF1;VEGFD;FOS;CXCL3;PTGS2;SELE;CXCL2;CXCL5;ICAM1;SOCS3;IL6;CCL2;MAP3K8
HISTIDINE METABOLISM;5/22;0,00587913953027101;0,0356275855534423;5;0,227272727272727;MAOB;ALDH2;MAOA;ALDH3B1;HNMT
IGSF CAM SIGNALING;27/294;0,00609054253830615;0,0358240617808935;27;0,0918367346938776;ROBO4;ITGAM;ITGB2;ICAM2;ITGAL;GLDN;ICAM1;CASKIN2;KDR;MYH11;SLIT3;SLIT2;MYH10;SPTBN1;JAM2;FGA;TRPC6;CADM1;FGG;CABLES1;LMO7;SORBS1;RNASE1;DOK2;JAML;ESAM;MYL9
CHOLESTEROL METABOLISM;8/51;0,00614802380398172;0,0358240617808935;8;0,156862745098039;CYP27A1;NPC2;SORT1;APOH;APOC1;LPL;CD36;LDLR
RENIN-ANGIOTENSIN SYSTEM;5/23;0,00717924690375589;0,0410436190912837;5;0,217391304347826;ACE;ANPEP;AGTR1;CTSG;AGTR2
TRANSCRIPTIONAL MISREGULATION IN CANCER;19/189;0,00785579581487084;0,0440797431834419;19;0,100529100529101;SPI1;ITGAM;GADD45B;HPGD;BCL2A1;ZBTB16;LMO2;TMPRSS2;ETV1;LDB2;DUSP6;TGFBR2;IL6;NR4A3;TSPAN7;NFKBIZ;PPARG;ERG;RXRG
PARATHYROID HORMONE SYNTHESIS, SECRETION AND ACTION;13/112;0,00824005743860004;0,0453952255253784;13;0,116071428571429;SLC34A2;KL;EGR1;JUND;ADCY4;ARRB1;PTH1R;FOS;NR4A2;MMP24;MMP28;RXRG;HBEGF
