;TCGA-39-5040-01A-21R-2125-07;TCGA-56-8309-01A-11R-2296-07;TCGA-22-5489-01A-01R-1635-07;TCGA-58-8386-01A-11R-2296-07;TCGA-22-5483-01A-01R-1820-07;TCGA-43-6773-01A-41R-1949-07;TCGA-43-7658-01A-11R-2125-07;TCGA-77-8007-01A-11R-2187-07;TCGA-56-7580-01A-11R-2045-07;TCGA-56-7222-01A-11R-2045-07;TCGA-22-5481-01A-31R-1949-07;TCGA-77-7335-01A-11R-2045-07;TCGA-22-4593-01A-21R-1820-07;TCGA-43-6143-01A-11R-1820-07;TCGA-56-7579-01A-11R-2045-07;TCGA-77-8008-01A-21R-2187-07;TCGA-56-8082-01A-11R-2247-07;TCGA-56-7731-01A-11R-2125-07;TCGA-43-7657-01A-31R-2125-07;TCGA-51-4079-01A-01R-1100-07;TCGA-56-8083-01A-11R-2247-07;TCGA-77-7138-01A-41R-2045-07;TCGA-77-7338-01A-11R-2045-07;TCGA-33-4587-01A-11R-2125-07;TCGA-33-6737-01A-11R-1820-07;TCGA-60-2709-01A-21R-1820-07;TCGA-77-7142-01A-11R-2045-07;TCGA-56-7823-01B-11R-2247-07;TCGA-22-5482-01A-01R-1635-07;TCGA-56-7582-01A-11R-2045-07;TCGA-51-4081-01A-01R-1100-07;TCGA-92-7340-01A-21R-2045-07;TCGA-22-5491-01A-01R-1635-07;TCGA-43-6771-01A-11R-1820-07;TCGA-85-7710-01A-11R-2125-07;TCGA-34-7107-01A-11R-1949-07;TCGA-43-6647-01A-11R-1820-07;TCGA-56-7730-01A-11R-2125-07;TCGA-22-5478-01A-01R-1635-07;TCGA-34-8454-01A-11R-2326-07;TCGA-43-5670-01A-21R-2125-07;TCGA-90-7767-01A-11R-2125-07;TCGA-56-8201-01A-11R-2247-07;TCGA-22-5472-01A-01R-1635-07;TCGA-90-6837-01A-11R-1949-07;TCGA-22-5471-01A-01R-1635-07;TCGA-77-7337-01A-21R-2045-07;TCGA-22-4609-01A-21R-2125-07;TCGA-56-8623-01A-11R-A28V-07;TCGA-39-5040-11A-01R-2125-07;TCGA-56-8309-11A-01R-2296-07;TCGA-22-5489-11A-01R-1635-07;TCGA-58-8386-11A-01R-2296-07;TCGA-22-5483-11A-11R-1820-07;TCGA-43-6773-11A-01R-1949-07;TCGA-43-7658-11A-01R-2125-07;TCGA-77-8007-11A-01R-2187-07;TCGA-56-7580-11A-01R-2045-07;TCGA-56-7222-11A-01R-2045-07;TCGA-22-5481-11A-01R-1949-07;TCGA-77-7335-11A-01R-2045-07;TCGA-22-4593-11A-01R-1820-07;TCGA-43-6143-11A-01R-1820-07;TCGA-56-7579-11A-01R-2045-07;TCGA-77-8008-11A-01R-2187-07;TCGA-56-8082-11A-01R-2247-07;TCGA-56-7731-11A-01R-2125-07;TCGA-43-7657-11A-01R-2125-07;TCGA-51-4079-11A-01R-1758-07;TCGA-56-8083-11A-01R-2247-07;TCGA-77-7138-11A-01R-2045-07;TCGA-77-7338-11A-01R-2045-07;TCGA-33-4587-11A-01R-2125-07;TCGA-33-6737-11A-01R-1820-07;TCGA-60-2709-11A-01R-1820-07;TCGA-77-7142-11A-01R-2045-07;TCGA-56-7823-11A-01R-2247-07;TCGA-22-5482-11A-01R-1635-07;TCGA-56-7582-11A-01R-2045-07;TCGA-51-4081-11A-01R-1758-07;TCGA-92-7340-11A-01R-2045-07;TCGA-22-5491-11A-01R-1858-07;TCGA-43-6771-11A-01R-1820-07;TCGA-85-7710-11A-01R-2125-07;TCGA-34-7107-11A-01R-1949-07;TCGA-43-6647-11A-01R-1820-07;TCGA-56-7730-11A-01R-2125-07;TCGA-22-5478-11A-11R-1635-07;TCGA-34-8454-11A-01R-2326-07;TCGA-43-5670-11A-01R-2125-07;TCGA-90-7767-11A-01R-2125-07;TCGA-56-8201-11A-01R-2247-07;TCGA-22-5472-11A-11R-1635-07;TCGA-90-6837-11A-01R-1949-07;TCGA-22-5471-11A-01R-1635-07;TCGA-77-7337-11A-01R-2045-07;TCGA-22-4609-11A-01R-2125-07;TCGA-56-8623-11A-01R-A28V-07
TPPP|ENSG00000171368;1,46863829155988;1,53931833827786;1,31132151977486;1,83431264209247;0,839142148949254;3,00739591524292;1,59034441966181;1,39864348907871;0,830597720913778;3,862400393788;0,371365830639908;1,7500675991603;1,94931432110502;0,971969114005848;1,99638739063183;0,723417830821916;1,35564306833479;3,38555204634071;2,52759681999941;1,86222636865873;3,45802784011547;1,44775761879448;2,697986680778;1,71198585905293;1,23686690585391;1,28539045362586;1,84294728012301;4,30538191537318;3,26823359209224;1,91836954109338;2,57158139072452;1,81910273120684;1,13716929803109;0,17823437876639;2,42423822642283;2,10434841511444;2,45148395843443;1,34027138249331;2,23602689129672;2,77614099471451;1,28906881163041;0,43144437991824;0,40816856160698;3,83029749788662;1,27317081701207;0,509629406202626;1,1659001435607;2,91551380627735;3,12900875872719;2,42183030649089;4,23428669557951;3,05407569796782;2,28757149836974;3,24942888152695;2,93020619213271;3,93864234060877;1,7936334713759;3,75718570038026;2,92654350478397;3,58239396864046;1,81486376851833;2,65523524183617;2,62987364235846;3,54824837098329;2,93927819544585;3,56762192228955;3,30997866634415;2,73116859372818;3,94492048649644;4,17946197927031;4,55175371192918;2,85854279371111;2,07989628282335;3,32251431931876;2,9444291518556;3,07659034192263;2,57427891350644;3,29612954572533;3,3808912616352;3,05458041219265;3,58210226619498;2,72554262210917;4,20046991696988;2,5314960355616;2,05122353934611;4,49325130202401;4,8576142742905;3,97922520875884;4,29814905714318;4,50224391101406;3,91091239524732;3,42691077743715;3,97846046587331;3,13763120286219;4,13622479083787;4,14224450572134;3,4214080333298;3,04672176541467
APLN|ENSG00000171388;2,62737451872178;3,35639928938384;1,16929359820971;3,25825642990524;2,68560659267402;0,654933962327011;1,33107286137389;1,97859329184411;1,22942906889097;1,09819289627597;0,890727369054019;1,01741735751367;2,892889539397;2,41480421892005;0,740294659985982;1,89634510648611;2,79529758887878;1,26030320406512;2,51719955711902;2,0169107396508;2,0053272269018;2,66338828806837;2,21013876198832;3,0516263623675;1,89180644683101;1,89782697050595;2,3158859031343;1,39594596521052;1,31719724171996;1,62926268581141;0,92742739297679;0,872698898674297;0,710158928235552;1,96040751113199;2,45039722982636;1,06125463784364;2,62454846147115;1,02199007879115;0,75883942152769;1,89408987609856;1,27666144722339;1,58177344899403;2,5504458085718;2,22786760538871;1,31724513293257;0,677634512572311;1,32248822547861;2,03134371841351;3,89750228265959;3,78964462198812;3,86868348029349;4,76796122687092;2,17590643834191;2,44120698618774;2,4435816026485;2,33844578665682;1,42274920306114;3,58776864889091;1,00655718830645;3,60989748570905;2,19826933636572;4,03345687148737;2,27847480564025;3,79281707149266;4,34133339060345;4,00599977194749;3,84025978214103;5,24415737887791;5,11190153613335;4,24086812837003;1,7294852359802;4,82766854288429;3,03377909284895;3,72471998528538;3,35143321896789;2,82344211049323;7,75975445730516;4,56784113472994;7,3139544636385;1,5095368287418;3,29935434505408;3,47138231840768;4,30496866726874;2,80712298444903;2,52179374057374;4,09493208022282;3,28453330195894;3,60033263183794;4,62871727527082;4,90291774046365;4,7776121798112;2,24140760688685;3,94686766546298;7,67466514237299;3,04923955597954;3,09153488219041;2,43343758696301;3,94749379957059
KRT13|ENSG00000171401;0,113637945720251;6,12883489866335;7,53560994762143;0,470829898977231;0,968280336987648;4,28044381365285;0,233659064141313;0,0309141906405701;1,6149935866137;3,31813625916366;0,0823387189022912;7,24737203112485;3,72269324755987;2,92801263523501;7,64835010085873;5,12585924888213;4,38828248104405;8,78491760553899;7,83252139017446;8,18848523672794;0,231580879834389;1,50043359835492;2,95694992775916;0,173691297073802;0,575975501738003;4,96533298497662;7,16937116928825;5,65567075157812;3,70597253787611;3,86988550337087;4,11592745359107;6,25336189144697;10,9337293699655;4,23657773074513;6,39592823639168;10,6910803291395;2,11788765703031;6,70129052119426;2,07578578679572;10,0846570066794;2,79309947405501;7,77001954886449;0,140368247492337;10,1416761117971;9,9983752661271;9,91102555959809;9,47187439346099;7,03809585649336;0,760078655110194;0,537900587524492;1,06949928250607;1,30051878361141;0,699925688130447;0,722479982428252;1,74069786267434;0,743490143225011;0,630738237316722;0,267363902596978;1,09700561425337;0,989007172107727;0,387518533954222;1,57055105750316;1,21414086335475;0,277483494803395;0,501655036607752;3,36770000537329;1,47471372850759;0,454990951830415;1,74389307902642;1,0577765668765;0,540690855789956;0,87163311400864;0,901071942575332;0,655181056963093;0,931211902014731;0,368927018760467;0,680451927908595;0,750666706404962;0,205185550530083;1,91913535889655;0,604302839711669;0,630168361870337;0,689096119009984;0,798603643475058;1,06513090219566;0,745482639040268;2,66307747921071;0,718870438850207;1,66106700894427;0,900491734913329;0,383141981072384;1,01010710883622;2,39562937520607;0,423584693611568;1,12512686611471;0,701643429898619;1,12121121548843;0,951431550323782
MRPL36|ENSG00000171421;3,36994512567089;3,74893288355729;3,37288049982872;4,61779812973099;4,26119314712027;3,57316762726341;5,17713069391578;4,34592302401966;5,12610600955121;4,49343860844794;5,02060976124183;4,69208406804191;4,53493846362748;3,64337628540617;4,34925216387293;3,50474657276011;3,62443179588391;5,10136946308674;5,42542501662691;4,74755738666999;4,19244004397284;6,7074690480299;4,23969385853245;3,92500857875967;4,47260101525803;3,60142427852121;4,69890275997235;4,19708482788337;4,96346374598014;4,19547792310377;4,37147078166949;5,34719368694935;4,65585677430455;2,80658008011409;5,08629732059826;3,85570910999695;3,76596510100584;3,69992002002812;4,91942320049808;3,51293001030306;4,99551132943333;4,15240145648045;4,85664716020247;3,78114210182085;4,94091021324898;4,69933522450722;4,71659267333185;5,00642726675834;2,9500521811726;3,79748406272846;2,81754033871952;2,76154757078036;3,04220301103398;2,96191856735411;2,5540819150562;2,97883296760648;3,46630604181214;2,80551650256078;2,88317631931551;3,0770402104349;3,63470936895535;2,93158329774181;2,83685621826111;2,96807056721397;3,20774378214506;2,90470855213336;3,50200901945326;2,93321662063356;2,71310088395382;2,79546336609024;2,84312004421824;3,3399385656617;3,85420310151473;3,02394893098384;3,43027662824424;2,83464777874508;2,96306167841718;2,61739399676751;3,01261824712827;2,7587604580676;2,62384492598062;2,93757805687663;2,95461230249267;3,25724888559306;2,75358225561048;2,68323436711002;3,26720347863813;2,62617309431948;2,76673534969155;2,79898370173288;2,93515552266518;2,65480904204765;2,64046075744333;2,58507898011098;2,70204495212881;2,94097981733891;2,56621713674017;2,9295746769997
DLK2|ENSG00000171462;1,48992613169618;2,47419713770006;2,35021061121639;1,02674160701067;0,631021375340634;2,956786476473;0,537941399194675;0,676451487805248;5,11064909806667;4,06919615401272;1,20211454361798;2,81980233754746;3,75996976511935;1,48306824886692;1,80379759513838;2,23865706951453;4,34709339943794;3,44701876399896;3,02084799719329;2,38579463500158;2,50408680520575;1,66782262276338;0,910614688624323;1,34320265935832;0,626313126534734;1,78309497124067;3,87895592553612;3,26889793333799;2,93921059775881;1,6906540502049;2,03838336535526;2,03755962767216;2,14912253920601;0,88613221770893;0,85406971345323;2,3409058148757;3,85622304830717;3,48500188772317;2,87202411712927;2,61934733223191;3,65950489628674;0,777626233348922;2,76687662028681;3,57402234984395;1,16711290794111;3,79815124925205;2,39774095573101;1,6728589460278;1,51091077612758;0,364377837000667;1,35407015737787;1,37820174777332;0,704066586314605;0,317132549187162;0,918718850823297;1,11148948328142;0,461188618219657;0,530548432249612;0,426947718312136;1,08684616955131;0,251149447566652;0,31186759293305;0,457950015071481;1,03555626131433;0,586512075020826;0,688682738494013;0,386281653302059;1,23739163229856;0,584621931673706;0,399523745206383;0,807968356058965;0,304138000142399;0,536507652668582;0,811769610540114;0,447769923068791;0,539718981072237;0,971849464820816;0,89536366238652;0,759963507727116;0,995813939735046;0,459629263113628;0,63752942574418;0,304681791005947;0,767849220062039;0,594986586288556;0,529016966392866;1,01497503751653;0,548218607133463;0,864968709599307;1,64711817350542;1,03156558655937;0,526432981306897;0,854886980821605;0,406320925517673;0,888006876673081;0,589516442164776;0,605380996957192;0,922469212415879
HOPX|ENSG00000171476;0,822106344354991;3,01229510090927;2,65986700919032;3,51799927529809;0,808139460799462;2,36769840521252;1,6420006809943;4,46693661779307;1,03235403837907;3,05522596101877;0,93702325178905;3,12432522565085;1,2262196853832;1,22126386248645;6,49715352105016;2,28856846109588;1,71479189771957;4,49472472218495;2,44129930571253;3,32348020124763;2,27897630204537;0,872548133887349;3,28248633392753;0,942791125169201;2,97650745112449;3,15625780381732;2,74020408527276;0,799776941217044;2,34755262687248;2,08369665806837;2,83259868011982;3,22170240721227;4,33843263139692;1,62675322423208;1,40705888912744;2,74629594904851;1,71328748143861;2,63222398510045;2,19294774717478;2,75148852327533;0,581666927392044;1,25646319369773;0,953245856744507;3,89492627595466;2,19206091633039;2,29765113033835;2,33828461708543;4,61688998482179;4,92214565449039;7,09002448097841;5,43760675246002;5,17318512263499;5,65346109357909;5,12777323310391;4,29607907485449;6,13407578046794;6,23681399441625;4,86163297028665;6,4810185648242;5,16314619987052;6,54542730595336;5,58678747484768;4,46066107105524;5,15023580301779;4,407131905116;5,05073401131271;5,27486523940625;5,07161274349381;5,41681089338359;5,72073711671963;5,32640105310801;5,98864021950618;6,63988931446885;5,63661318523635;6,924441342883;5,55537940976872;4,98111907616769;4,71797651828599;5,00200614135332;4,57346723805043;5,38068695524897;5,96198777827918;5,00910377259107;4,82731591068432;4,01167903351807;5,06592123036288;5,52874199803127;5,63340362908763;4,98799500415917;5,19199783089095;5,14538884230373;6,1182364873496;4,68989113578005;5,08430250640636;5,48718548727975;5,70179727516196;5,77026771822742;5,30984414155951
LPAR3|ENSG00000171517;0,67313522001922;3,70808964526212;1,97565637637599;4,39743725921566;0,280021388478397;3,6945374105848;0,276158793734166;0,0603782180493711;3,55629747383288;4,36738350047987;1,75570263408377;2,18136040761803;2,96634037899559;4,44546352779965;1,16134307800985;1,54728347887377;2,71985269748182;3,47531804637376;4,38681791569308;2,78224214849;3,65242250947514;4,22918672660553;3,39222369675338;1,21215497989199;0,524441638881745;1,14257860490391;3,68390911316817;2,15705265872818;3,62409213107742;3,5675750054074;1,26122434879835;2,60202728750099;3,0360082532267;3,36635854349779;1,62347909334502;2,72351034995054;2,28180807162098;2,22296661461218;3,89856969175702;3,33518470530916;3,64062858576246;1,60375977025752;2,72317128147083;2,92787816114971;2,06691496734775;3,40502155149794;2,87450533876648;1,82052493794366;1,74099742374891;0,726453521843992;2,63841139156293;2,09547873176506;0,933882725845072;0,445764127495684;1,78844801355601;2,30327614431933;0,569140972032658;0,58273152530018;0,579143742534096;1,22243949904632;1,20586053019722;0,588760639670841;0,352690589434067;1,9706391455837;0,59121082398435;1,12525459475367;1,02960765007104;1,62116831175057;1,11437735990247;0,900721892575476;0,935701620842569;0,574542037715177;1,20271644540856;1,59938327462121;0,841749106636785;1,11292023790446;1,43501717869675;1,40925307516121;1,51544785830153;0,827246478461288;1,54268262297233;0,27988709599019;0,629518907029842;1,13483980126312;0,587607612029371;1,1603591922613;1,84749583542961;1,36187119343679;1,04738912682789;2,73830230942138;1,77248668884867;0,744883350596697;1,46781179047821;0,834758410081088;1,86402447274844;0,870436664515503;0,56461199053554;1,52886612644718
FGG|ENSG00000171557;0,787056245706706;0,167721080094127;0,0991419035408727;4,82680179058223;2,98962209829387;1,38755639050958;0,18214873605007;3,56194117944541;0,150173623217172;2,87560807858427;0,0523653680334475;0;0,11876529947346;0,276663477231536;0,224129552809746;0,160077330041296;4,29127215426028;5,915512487277;0,0118154119026551;3,93099354230454;1,22121923377259;0,0753275295440041;2,22677109841528;0,00552111007387652;8,18105691856822;1,51274981358516;2,01616411475694;0,110197934737356;0,0709247605671493;0,00896523800290129;0,0544962271891716;3,93361354108806;0,108160263871906;0,0462644028101983;0,626116931979845;1,14978316055141;0,788389894165258;3,23298504098949;1,39133463649143;2,45337235877091;0,0250737634462506;0,0655435601756917;0,131466658773463;5,1948539648519;0,0382007240445042;0,34623904966157;0,0466909072203261;5,5591865735404;6,03798909794855;6,18220223726366;2,95727326637819;0,426123286875683;6,14045332339721;6,41597315209408;3,45459776748463;3,3794777421852;4,30634716195617;3,08416904705273;6,00551293574722;6,12005781989927;3,58776755096113;5,70973535891497;4,64786430391805;2,59463108507447;4,67059068014601;6,65281773715435;5,87690765864614;5,41871272667006;4,75237288573261;1,70112241106951;2,09367751520565;5,42127682231931;3,22183184063815;4,69071173694451;4,47686925932692;3,09994569665594;6,07453432729916;5,93728733053068;0,690711114812377;6,1278687844672;5,45950473548731;7,52003802689845;4,09882710390927;3,79323992184066;7,511429499976;4,08999482177187;6,14265962274914;4,73612068915956;3,57890929253518;5,64502488445803;4,42595889886913;5,91712813412287;4,18038543157658;3,79079142424866;2,5114984023458;1,88396642081213;8,03271692696079;5,39506404653971
FGA|ENSG00000171560;0,0403989690702676;0,203151793733683;0,0387967259443759;2,11545525694729;0,882534887017647;0,557463816134702;0,0593373760904671;0,996538546668261;0,0431811196224538;0,629728217053638;0,0274673734151404;0;0,0608506507304476;0,0474757746581782;0,0449456380499658;0,0932111064767209;2,77953299963065;4,82203670678705;0,00538807287218813;1,26078645989628;0,269203325991493;0,0107857267811523;0,475547317519348;0;9,49732979138994;0,205817284011726;0,326348665982199;0,010383597918543;0,0915406388889962;0,0162755666756731;0,021499294254955;1,49842503468974;0,107403358241719;0,0931871921486541;0,071376052426904;0,32810759348644;0,242948484457648;1,43644732325673;1,31982886604749;2,62988524932947;0;0,0490817705316606;0,0653028882231709;2,63946402177286;0,017507032984239;0,327452386533601;0,0372998373229731;3,23645755920605;2,88574964796787;2,17675278034353;0,987244424545992;0,230665439068748;2,87317208286765;5,396847492943;1,63318707417162;1,15508343950485;2,14681222160539;0,807048529467865;2,1722619261675;2,84810611242848;0,503830571157148;3,04850704784308;1,10858855060346;0,967044987810593;3,29284876360746;4,96078615376122;5,39802294889709;1,58658368381185;3,20242843805438;0,516847031607456;0,416618625393074;1,92356644544343;0,777942790253682;1,51534941980211;1,73736004283235;0,77103986897452;1,95937566371744;2,43659736022751;0,232207165261602;4,22228743390966;3,50983351404472;4,73595389038636;1,94914131148612;0,821802142707066;5,22469127602398;2,0153004331518;3,31061219307691;1,89929715553237;0,715754086240878;2,35557126443591;2,08977694164205;3,60753592823499;1,26566065122951;1,97100404678964;1,60461518007653;0,484813327779043;5,1695309338587;2,32324387473698
CLSTN1|ENSG00000171603;5,82724817121755;6,38316638302063;6,83566905918246;6,8163812148555;4,66511359895;6,70686918985899;5,91792003498161;6,52897012783564;5,52689662724121;7,41574344412199;5,91466675129469;6,24549606964077;7,74529245664507;6,37801314127525;6,73067708445928;6,81145794176356;6,87807390731965;7,33706411997952;6,70321220625296;5,96088544372923;6,61597518238656;5,86998899106239;6,69608972487434;5,65466030211245;4,38808142430458;5,71213274701395;5,58575863315467;6,59312336530231;7,06299994035995;6,26568681029981;6,45298364514093;6,58008866860331;5,73485446723344;6,76060439419091;6,89606442512049;6,88675330757156;7,01975925202567;6,87076841451058;7,16459820873492;6,972157730669;7,3600178273984;7,11327282103626;5,75597139384564;6,88407631712742;6,26737491128652;6,01229709520543;7,73667774486762;6,47881210098997;4,95724113181482;3,52639939479671;5,42309059526341;5,56426807913861;4,51871192675124;4,69324280786182;5,5428172205702;5,07026760218498;4,41859423863029;5,24252936342603;4,39302033709038;5,05369770627539;4,2712714300245;4,62795104451662;5,25522569338329;5,09109604474567;5,13165996337888;4,83509660573046;4,43534061174134;5,30132853531573;5,30655263480478;5,19518735052094;5,14770471559721;4,83798104378409;4,0432373856762;5,42799746257972;4,22215990613233;5,00739451799959;5,11080820492569;5,42943153670368;5,56086921780409;4,89984093546181;5,08761289618583;4,98008539420679;4,85503930027372;5,04595747332699;5,31479647068939;5,12292710579776;5,04685348678858;5,08006968992416;5,37326268645692;5,59612143622575;5,08339127172579;4,82917033647648;5,36149685128784;5,64447878166855;5,28435924348142;4,93166020564351;4,87939521138852;4,97702548315847
NMRAL2P|ENSG00000171658;0,0229440097254357;0,626069415014852;0,527145479563662;0,471986812776838;1,60283568550748;3,63528042852485;0,211648587658496;0,270792790857687;1,01849985111927;1,24302337470187;0,0207222129262553;2,18829840217732;0,968307239690543;5,02444974535434;5,88622087942838;1,17688297566824;2,66173467383357;0,335508975582469;4,37251648228272;4,75255455981294;0,132908306468416;1,13579178182258;5,56760441957953;0,43500211693116;3,73982384154808;6,02308734753062;3,58934432449558;5,3759226560377;6,06788735887671;6,38556416831603;5,01051456923206;0,787833797824025;4,41290733948814;0,498687034846199;1,14743828214701;5,70139859063067;0,0611654965150175;5,49303510927321;0,176618032503869;1,17243600439303;0,710547755787332;0,293652176328123;0,0735154384679843;0,96269432532047;0,110549724950277;3,60180957034546;0,960688884325329;2,95527482928812;0,652055622857738;0,608536431875886;0,278153259040536;0,0200313061948761;0,210244984188872;0,19567997597479;0,290221715207811;0,153287582011531;1,13689552630154;0,449935571062617;0,451649159120604;0,220633554272175;0,0634227583578366;0,148294904851772;0,171381256483486;0,304602405664149;0,241348563227666;0,293150806053345;0,258118792799186;0,130160150751149;0,198677120315761;0,221448525987616;0,121549799839371;0,133316457341581;0,2074569207244;0,0548944259871913;0,423372408597304;0,191312111630371;0,292708329166097;0,0584465818303008;0,445922705639779;0,440378903756172;0,14140081294502;0,056324005429784;0,286509680995243;0,343376935707899;0,195060746485441;0,117169068247962;0,728502711450136;0,145436090522189;0,227291839096817;0,324521701359508;0,125817829232223;0,129176715330044;0,170041911375097;0,14547994252305;0,100807757570647;0,0900648467238681;0,153554119257943;0,376397799184261
RASGRP4|ENSG00000171777;0,190298460272001;1,21657770990927;0,711930254190126;1,16709798964312;0,395778887536304;1,06469630691793;0,342591939376995;1,10592385364544;0,359790915515455;0,406950431803281;0,257512848339604;0,628752128824847;0,288699511148962;0,422368637025385;0,453228192250972;1,08217348587514;0,303592972163386;0,837710067589873;0,33150117988272;0,271215337438813;0,48557613023399;0,177971810517743;0,738594808648774;0,183067177888186;0,58281030859709;1,02205179133575;0,619306208537667;0,227474156938646;0,297748178599;0,49885147563586;0,349947441800846;0,606603731079338;0,200670381061144;0,410926261790404;0,43055696386233;0,633665989176584;0,871738277447205;0,134404542974211;0,337583443397424;1,38349094776262;0,240081135151691;0,267406776060523;1,21364390676251;1,0714575514702;0,920610846194291;0,384023072150269;0,394990003007331;0,779171439989463;2,55396730203718;1,539406037687;2,25060974589972;1,98770398426576;2,15183884310895;1,41591466465724;2,53300883923276;1,90044485456671;1,70332549909626;2,20353160893665;2,03541386589077;2,08203516189008;1,60607276646758;2,14617273277349;1,98457430572889;2,17607758466395;2,30235754388183;2,24309549014937;1,82195244712314;1,747913215581;1,08699270008739;2,25722539222265;2,4601475620452;1,71407402907377;1,61224443705004;1,88524483921381;2,42795767008945;2,10971196555448;2,14736875214616;2,09693461390816;1,79949296023444;2,6360963408665;2,17199981043048;1,58845645241422;2,27937646022735;2,00336564873651;2,43927354812306;2,44251684420649;1,48418871962952;2,16405714576556;1,98394693010205;1,6682195160352;1,99894292544471;2,6172674122605;2,17908597382687;2,00297890952089;2,25892687064787;1,95026452865559;1,49769142121951;2,50904689186321
RHNO1|ENSG00000171792;4,07871438187191;3,5270675310149;5,27395131530381;3,13269203059328;4,4174128438551;3,72011948457207;4,90578634612972;3,67131923627266;4,23174707797531;4,98902870595434;4,8073966811062;4,50978248971708;4,41140609342071;4,19483365609687;3,52147599411366;2,85870200794674;4,60740601473392;3,63934874836353;4,05483837573388;3,81630100682979;4,07152707458254;4,51919886212063;3,7450226964177;4,48523853606381;3,90252205662821;4,33486183360211;5,69340352126136;5,10649805679959;3,60268688934432;4,12976862332553;5,00356985798581;4,83975743077089;4,83038457385281;3,27411860675239;3,87985673456676;4,64782682509481;4,10407447179757;5,98162078802056;3,57827298552539;4,14933603580085;4,07162231302239;4,90167753561771;3,52031730202867;3,98272241267872;4,43057969269559;6,32232262992964;4,62420203251759;3,56724784437895;2,91832829527793;2,71656619515892;2,91549576024194;3,06330658252003;3,43786866370401;3,25823926016868;2,91382288095293;2,90831522872979;3,4162318661983;3,18247436925316;2,99193562053773;3,0564354420463;3,30505817303806;3,03841696072469;3,13192256629507;3,04019643575481;2,77504228037274;2,0101821355391;2,24299525399032;2,99941778512603;2,5645057944866;2,59606189127645;2,96348020820286;3,17982973589929;3,14335343430648;3,11211412958203;2,68291195941786;2,85503232509498;3,00145033738688;2,63902296835973;2,86028880959502;2,93795250766248;2,77968240231355;3,02424046022282;2,53065899925189;3,3884871063484;3,09827743106315;2,75674443325906;2,67800578476879;2,6237010897771;2,9994127117608;3,06794462300892;2,79292895915899;2,63592082636497;3,16222722629559;2,91295711691314;2,86531433471242;2,98895968694465;2,71394036664448;2,85125294381063
NINJ2|ENSG00000171840;0,876990388053916;2,50898561329905;2,06534235691502;2,28345731381634;1,16263845535448;2,06657335593094;1,14832174332393;1,86767412465374;0,522035700229254;2,87171006323836;1,21292340000268;2,28093259066229;0,861208591085975;1,12034550761658;1,02795533741241;1,20698769368104;1,17360261960015;3,04952295900834;0,998133582761695;1,75713141757446;1,78737578384383;1,37140808281423;1,72693388461993;2,44582121547503;2,08486816036062;2,46754331706218;1,85401148945336;0,24048198514171;0,554034879906211;0,660605052461402;0,975781815907548;2,48179729209714;1,46812388617343;2,38004772160262;0,575165628999889;1,98268706351436;2,50641176761468;0,967963294963843;1,94377646900202;2,4140713109895;1,21732453211898;1,61230312875152;1,45047170263463;2,2429726276716;2,65857094751834;2,2788162366609;2,06353459979612;2,01992010693319;3,50908717744075;4,22121794118672;3,73777571150197;4,152255824739;3,49100291677912;3,63578125474053;2,29366380804688;4,0282508584202;3,5076053819749;3,60517013574126;3,9181081239461;3,70929432767231;4,32416056457156;3,26784802017731;3,99013469102694;3,83257413857246;2,86823687888891;3,40339503793508;3,30737952373889;3,90246665366178;3,84793075612828;4,5491334051485;4,00153906511178;3,9494846483637;3,82354685824429;3,44012590493362;3,66821357103273;4,27935496092589;4,07309232213237;3,77842059124833;3,5415686474511;3,23485673015242;3,42118066262487;4,31256788066544;3,22284080189151;3,27900410820299;2,9056566491707;3,79542033646719;3,94359477652359;4,03532795933925;3,94185194076271;3,06268644490217;3,51407203828035;4,05817583428064;3,37716077643618;3,80480796228744;3,50686699810192;4,10908839490014;3,74734894104761;3,65570245483219
